時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超,投信持股,買進,賣出,投信持股比例,買賣超,外資持股,買進,賣出,外資持股比例,買賣超,自營商持股,買進,賣出,自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,投信買超佔成交量比重,BBand width,Band%EMA3
2022/10/21,95.8,95.8,90.5,90.6,95.74,95.51,98.29,176.84,195.32,107.74,98.29,88.84,1333,1651,1631,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.22%,21.38%
2022/10/24,95.6,98.5,93.5,93.7,94.84,94.68,97.58,175.93,194.45,106.09,97.58,89.06,2247,1722,1741,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.46%,19.42%
2022/10/25,93.7,94.4,88.8,89.1,93.36,94.08,97.01,174.99,193.61,106.16,97.01,87.85,2390,1762,1864,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.88%,19.15%
2022/10/26,90.3,91.3,89,89.2,91.66,93.59,96.34,174.06,192.75,105.74,96.34,86.94,1943,1906,1858,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.50%,19.33%
2022/10/27,91.2,97.1,91,97.1,91.94,94.48,96.36,173.18,191.92,105.75,96.36,86.96,3725,2328,2055,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.51%,19.42%
2022/10/28,95.7,97,88.2,89.8,91.78,93.76,96.15,172.3,191.06,105.93,96.15,86.37,6775,3416,2534,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.33%,19.88%
2022/10/31,89.3,95.7,89,95.4,92.12,93.48,96.05,171.46,190.27,105.81,96.05,86.28,4996,3966,2844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.33%,20.10%
2022/11/1,94.4,104.5,94.4,101,94.5,93.93,96.07,170.66,189.48,105.88,96.07,86.26,6035,4695,3228,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.42%,20.26%
2022/11/2,100.5,103.5,99.2,100,96.66,94.16,95.92,169.88,188.69,105.39,95.92,86.45,4201,5146,3526,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.74%,20.00%
2022/11/3,98.4,104,97.8,103.5,97.94,94.94,95.92,169.12,187.9,105.39,95.92,86.45,3731,5148,3738,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.74%,19.87%
2022/11/4,103.5,113,101.5,105,100.98,96.38,95.95,168.39,187.08,105.5,95.95,86.39,9797,5752,4584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.93%,19.90%
2022/11/7,105,108,103.5,106,103.1,97.61,96.15,167.69,186.25,106.35,96.15,85.94,4262,5605,4786,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.22%,20.56%
2022/11/8,107,111,103,103.5,103.6,99.05,96.57,167,185.29,107.24,96.57,85.89,6346,5667,5181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.11%,21.34%
2022/11/9,105,109,105,106,104.8,100.73,97.16,166.33,184.33,108.53,97.16,85.8,4961,5819,5483,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.39%,22.36%
2022/11/10,106,107,102.5,105,105.1,101.52,98,165.67,183.4,109.07,98,86.93,3210,5715,5431,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.59%,22.48%
2022/11/11,112,114.5,106.5,107,105.5,103.24,98.5,164.97,182.49,110.23,98.5,86.77,6367,5029,5391,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.82%,23.15%
2022/11/14,109,117.5,108.5,117.5,107.8,105.45,99.47,164.31,181.66,113.82,99.47,85.11,12150,6607,6106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.86%,26.00%
2022/11/15,119.5,120,113,114.5,110,106.8,100.37,163.67,180.85,116.06,100.37,84.67,12898,7917,6792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.27%,28.64%
2022/11/16,114.5,115,111,113.5,111.5,108.15,101.16,163.02,180.05,117.79,101.16,84.52,4288,7783,6801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.90%,30.77%
2022/11/17,113,116,112,115,113.5,109.3,102.12,162.42,179.32,119.6,102.12,84.64,3146,7770,6743,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.23%,32.50%
2022/11/18,115,116.5,111,111,114.3,109.9,103.14,161.83,178.6,120.19,103.14,86.09,3082,7113,6071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.05%,32.78%
2022/11/21,112,116.5,111,111,113,110.4,104.01,161.29,177.9,120.8,104.01,87.21,4400,5563,6085,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.30%,32.54%
2022/11/22,111,115.5,111,114,112.9,111.45,105.25,160.76,177.23,121.11,105.25,89.39,3383,3660,5789,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.13%,31.33%
2022/11/23,116,122.5,113,120,114.2,112.85,106.79,160.18,176.57,122.09,106.79,91.49,9406,4683,6233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.65%,29.99%
2022/11/24,120,131,119,127.5,116.7,115.1,108.31,159.66,175.98,125.39,108.31,91.23,13257,6706,7238,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.54%,30.76%
2022/11/25,128.5,131.5,126,129.5,120.4,117.35,110.3,159.12,175.38,127.54,110.3,93.05,12251,8539,7826,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.26%,31.01%
2022/11/28,127,135.5,127,135.5,125.3,119.15,112.3,158.61,174.86,131.37,112.3,93.23,7098,9079,7321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.97%,32.49%
2022/11/29,134.5,137.5,129,132.5,129,120.95,113.88,158.11,174.35,134.12,113.88,93.63,8804,10163,6912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.56%,34.03%
2022/11/30,132.5,132.5,128,128.5,130.7,122.45,115.3,157.65,173.81,135.45,115.3,95.15,4677,9217,6950,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.96%,34.49%
2022/12/1,131,132.5,128,130,131.2,123.95,116.63,157.19,173.25,136.98,116.63,96.27,4338,7434,7070,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.91%,34.70%
2022/12/2,132,136.5,130,130.5,131.4,125.9,117.9,156.75,172.73,138.38,117.9,97.42,6929,6369,7454,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.74%,34.72%
2022/12/5,131.5,133,130,131,130.5,127.9,119.15,156.29,172.19,139.62,119.15,98.68,2536,5457,7268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.37%,34.54%
2022/12/6,129,131,126,126,129.2,129.1,120.28,155.84,171.63,139.63,120.28,100.92,2634,4223,7193,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.18%,33.36%
2022/12/7,125,126.5,121,124,128.3,129.5,121.18,155.39,171.02,139.43,121.18,102.92,2601,3808,6513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.13%,31.75%
2022/12/8,124,124.5,120,122,126.7,128.95,122.03,154.93,170.36,138.71,122.03,105.34,1963,3333,5383,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.34%,29.54%
2022/12/9,123.5,124.5,120,122,125,128.2,122.78,154.45,169.7,137.97,122.78,107.58,1713,2289,4329,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.75%,27.15%
2022/12/12,119.5,122.5,119,122,123.2,126.85,123,154.01,169,138.01,123,107.99,1148,2012,3734,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.40%,25.77%
2022/12/13,123,123.5,118.5,118.5,121.7,125.45,123.2,153.53,168.29,137.85,123.2,108.55,1807,1846,3035,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.78%,24.78%
2022/12/14,119.5,123.5,119,123,121.5,124.9,123.68,153.05,167.63,137.64,123.68,109.71,1827,1692,2750,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.58%,23.68%
2022/12/15,122.5,123,120,120,121.1,123.9,123.93,152.57,166.98,137.43,123.93,110.42,1073,1514,2423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.79%,22.73%
2022/12/16,117,117.5,114,116,119.9,122.45,124.18,152.07,166.31,136.87,124.18,111.48,2313,1634,1962,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.45%,21.59%
2022/12/19,116,119,115,115.5,118.6,120.9,124.4,151.6,165.64,136.29,124.4,112.51,1218,1648,1830,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.11%,20.35%
2022/12/20,116,116.5,110,110,116.9,119.3,124.2,151.18,164.94,136.89,124.2,111.51,1609,1608,1727,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.44%,20.39%
2022/12/21,113,113,109.5,109.5,114.2,117.85,123.68,150.84,164.26,137.8,123.68,109.55,1004,1443,1568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.85%,21.62%
2022/12/22,111.5,113,110,111,112.4,116.75,122.85,150.49,163.58,137.89,122.85,107.81,1168,1462,1488,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.48%,23.05%
2022/12/23,109,114,107.5,113.5,111.9,115.9,122.05,150.08,162.95,137.29,122.05,106.81,1398,1279,1457,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.97%,24.01%
2022/12/26,114,114.5,111,111,111,114.8,120.83,149.69,162.31,135.47,120.83,106.18,1278,1291,1470,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.24%,24.12%
2022/12/27,112,122,112,122,113.4,115.15,120.3,149.37,161.73,133.95,120.3,106.65,3074,1584,1596,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.69%,23.41%
2022/12/28,122,124,120.5,123.5,116.2,115.2,120.05,149.12,161.18,133.27,120.05,106.83,13871,4158,2801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.02%,22.71%
2022/12/29,121.5,122.5,111.5,111.5,116.3,114.35,119.13,148.8,160.58,132.01,119.13,106.24,11507,6226,3844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.64%,22.17%
2022/12/30,113,114.5,110.5,112.5,116.1,114,118.23,148.47,160,130.3,118.23,106.15,3833,6713,3996,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.42%,21.30%
2023/1/3,111.5,114.5,111.5,113.5,116.6,113.8,117.35,148.11,159.45,128.05,117.35,106.65,1711,6799,4045,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.24%,19.77%
2023/1/4,113.5,124,113,119.5,116.1,114.75,117.03,147.79,158.94,127.03,117.03,107.02,8872,7959,4772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.09%,18.43%
2023/1/5,120.5,130.5,120.5,126,116.6,116.4,117.13,147.49,158.47,127.44,117.13,106.81,16446,8474,6316,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.61%,18.02%
2023/1/6,123.5,128,122,127.5,119.8,118.05,117.4,147.2,158.01,128.48,117.4,106.32,7994,7771,6998,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.88%,18.45%
2023/1/9,129,129,125,127,122.7,119.4,117.65,146.92,157.51,129.35,117.65,105.95,7085,8422,7567,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.88%,19.17%
2023/1/10,127.5,132.5,126,128,125.6,121.1,117.95,146.67,157,130.36,117.95,105.54,11092,10298,8549,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.05%,20.11%
2023/1/11,129,130,127,129,127.5,121.8,118.48,146.44,156.53,131.79,118.48,105.16,3158,9155,8557,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.48%,21.29%
2023/1/12,129,131,127,127.5,127.8,122.2,118.7,146.2,156.05,132.46,118.7,104.94,3561,6578,7526,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.18%,22.24%
2023/1/13,129.5,131.5,124.5,125,127.3,123.55,118.95,145.91,155.59,132.97,118.95,104.93,3920,5763,6767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.58%,22.91%
2023/1/16,128,129,125,128,127.5,125.1,119.55,145.6,155.17,134.04,119.55,105.06,2633,4873,6647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.24%,23.57%
2023/1/17,127.5,128,124,124.5,126.8,126.2,120,145.26,154.78,134.52,120,105.48,1998,3054,6676,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.19%,23.88%
2023/1/30,128.5,131.5,127.5,129.5,126.9,127.2,120.98,145.02,154.39,135.29,120.98,106.66,4247,3272,6213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.67%,23.77%
2023/1/31,129.5,135,128,130.5,127.5,127.65,122.03,144.79,153.96,135.89,122.03,108.16,5237,3607,5093,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.73%,23.25%
2023/2/1,131,136,130,136,129.7,128.5,123.28,144.51,153.56,137.45,123.28,109.1,5254,3874,4819,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.99%,23.12%
2023/2/2,137,138.5,134,135.5,131.2,129.35,124.38,144.25,153.13,138.76,124.38,109.99,5937,4535,4704,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.12%,23.12%
2023/2/3,135.5,135.5,130.5,130.5,132.4,129.6,125.35,143.89,152.69,138.57,125.35,112.13,3456,4826,3940,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.09%,22.11%
2023/2/6,130,133,129.5,131.5,132.8,129.85,125.83,143.54,152.27,139.21,125.83,112.44,2024,4382,3827,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.27%,21.69%
2023/2/7,131.5,132,130,130.5,132.8,130.15,126.18,143.18,151.89,139.66,126.18,112.69,1691,3672,3640,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.38%,21.53%
2023/2/8,132,136,131.5,135,132.6,131.15,127.35,142.88,151.53,139.55,127.35,115.15,3911,3404,3639,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.16%,20.35%
2023/2/9,136,145,133.5,138,133.1,132.15,128.63,142.6,151.19,139.62,128.63,117.63,10186,4254,4394,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.10%,18.73%
